time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, exitTimerFlag, saleFlag, exitTouchTime, askPrice, bidPrice, lastPrice, midPrice, open, high, low, close, volume, portfolioValue, positionValue, cash 
1671130200.745686, 388.34, 388.36, 388.51, 388.34, -0.03, -0.01, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.42, 388.22, 388.34, 589, 100061.22, -19799.73, 119860.95
1671130260.745686, 388.32, 388.32, 388.5, 388.33, -0.05, -0.02, False, False, False, True, False, True, True, False, False, 388.35, 388.35, 388.35, 388.35, 388.35, 388.35, 388.0, 388.1, 1558, 100055.09999999999, -19805.850000000002, 119860.95
1671130320.745686, 388.25, 388.28, 388.48, 388.23, -0.06, -0.03, False, False, False, True, False, True, True, False, False, 388.09, 388.09, 388.09, 388.09, 388.09, 388.13, 388.01, 388.07, 993, 100068.36, -19792.59, 119860.95
1671130380.745686, 388.23, 388.26, 388.46, 388.2, -0.07, -0.03, False, False, False, True, False, True, True, False, False, 388.06, 388.06, 388.06, 388.06, 388.06, 388.37, 388.0, 388.12, 1435, 100069.89, -19791.06, 119860.95
1671130440.745686, 388.24, 388.25, 388.46, 388.21, -0.06, -0.04, False, False, False, True, False, True, True, False, False, 388.12, 388.12, 388.12, 388.12, 388.12, 388.25, 388.05, 388.22, 571, 100066.83, -19794.12, 119860.95
1671130500.745686, 388.27, 388.28, 388.46, 388.25, -0.03, -0.03, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.52, 388.21, 388.36, 1521, 100061.22, -19799.73, 119860.95
1671130560.745686, 388.32, 388.31, 388.47, 388.31, -0.01, -0.03, False, False, False, True, False, True, True, False, False, 388.36, 388.36, 388.36, 388.36, 388.36, 388.5, 388.31, 388.47, 542, 100054.59, -19806.36, 119860.95
1671130620.745686, 388.37, 388.35, 388.48, 388.4, 0.02, -0.02, False, False, False, True, False, True, True, False, False, 388.47, 388.47, 388.47, 388.47, 388.47, 388.67, 388.31, 388.62, 1316, 100048.98, -19811.97, 119860.95
1671130680.745686, 388.42, 388.39, 388.49, 388.47, 0.04, -0.0, False, False, False, True, False, True, True, False, False, 388.6, 388.6, 388.6, 388.6, 388.6, 388.63, 388.48, 388.6, 1357, 100042.34999999999, -19818.600000000002, 119860.95
1671130740.745686, 388.47, 388.45, 388.5, 388.52, 0.07, 0.01, False, False, False, True, False, True, True, False, False, 388.55, 388.55, 388.55, 388.55, 388.55, 388.77, 388.53, 388.75, 739, 100044.9, -19816.05, 119860.95
1671130800.745686, 388.54, 388.5, 388.52, 388.6, 0.1, 0.03, False, False, False, False, False, False, False, False, False, 388.76, 388.76, 388.76, 388.76, 388.76, 388.78, 388.56, 388.78, 997, 100034.19, -19826.76, 119860.95
1671130860.745686, 388.57, 388.54, 388.53, 388.62, 0.11, 0.05, False, False, False, False, False, False, False, False, False, 388.76, 388.76, 388.76, 388.76, 388.76, 388.82, 388.68, 388.71, 1060, 100033.19, 0.0, 100033.19
1671130920.745686, 388.6, 388.57, 388.54, 388.64, 0.13, 0.06, False, False, False, False, False, False, False, False, False, 388.71, 388.71, 388.71, 388.71, 388.71, 388.78, 388.59, 388.78, 609, 100033.19, 0.0, 100033.19
1671130980.745686, 388.63, 388.6, 388.55, 388.66, 0.13, 0.07, False, False, False, False, False, False, False, False, False, 388.78, 388.78, 388.78, 388.78, 388.78, 388.99, 388.72, 388.74, 1973, 100033.19, 0.0, 100033.19
1671131040.745686, 388.62, 388.6, 388.56, 388.65, 0.12, 0.08, False, False, False, False, False, False, False, False, False, 388.76, 388.76, 388.76, 388.76, 388.76, 388.8, 388.58, 388.6, 1506, 100033.19, 0.0, 100033.19
1671131100.745686, 388.57, 388.57, 388.54, 388.55, 0.09, 0.08, False, False, False, False, False, False, False, False, False, 388.59, 388.59, 388.59, 388.59, 388.59, 388.6, 388.34, 388.37, 1783, 100033.19, 0.0, 100033.19
1671131160.745686, 388.51, 388.54, 388.53, 388.48, 0.06, 0.08, False, False, False, True, False, True, False, False, False, 388.37, 388.37, 388.37, 388.37, 388.37, 388.48, 388.37, 388.39, 712, 100033.19, 0.0, 100033.19
1671131220.745686, 388.51, 388.54, 388.53, 388.49, 0.06, 0.07, False, False, False, True, False, True, False, False, False, 388.39, 388.39, 388.39, 388.39, 388.39, 388.66, 388.38, 388.56, 2029, 100031.15000000001, -20196.28, 120227.43000000001
1671131280.745686, 388.52, 388.51, 388.53, 388.52, 0.04, 0.06, False, False, False, True, False, True, True, False, False, 388.56, 388.56, 388.56, 388.56, 388.56, 388.59, 388.4, 388.44, 799, 100022.31000000001, -20205.12, 120227.43000000001
1671131340.745686, 388.46, 388.46, 388.51, 388.44, 0.01, 0.05, False, False, False, True, False, True, True, False, False, 388.44, 388.44, 388.44, 388.44, 388.44, 388.45, 388.17, 388.19, 1916, 100028.55, -20198.88, 120227.43000000001
1671131400.745686, 388.4, 388.44, 388.49, 388.38, -0.01, 0.04, False, False, False, True, False, True, True, False, False, 388.17, 388.17, 388.17, 388.17, 388.17, 388.39, 388.12, 388.35, 1409, 100042.59000000001, -20184.84, 120227.43000000001
1671131460.745686, 388.41, 388.42, 388.49, 388.42, -0.03, 0.02, False, False, False, True, False, True, True, False, False, 388.36, 388.36, 388.36, 388.36, 388.36, 388.46, 388.26, 388.35, 667, 100032.71, -20194.72, 120227.43000000001
